NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	BCAR3	NNN	1670	0.7263597846031189	0.03625479	Yes	
row_1	ENG	NNN	1962	0.6836808323860168	0.09217183	Yes	
row_2	TGFBR1	NNN	4682	0.494332492351532	0.089921825	Yes	
row_3	TGIF1	NNN	4745	0.4898352026939392	0.13247696	Yes	
row_4	LTBP2	NNN	6144	0.4355887770652771	0.14747217	Yes	
row_5	CDH1	NNN	6229	0.4327453076839447	0.1845703	Yes	
row_6	APC	NNN	8355	0.37150782346725464	0.18149139	Yes	
row_7	SMURF1	NNN	11216	0.3348837196826935	0.16264674	Yes	
row_8	FKBP1A	NNN	12630	0.2944083511829376	0.16481747	Yes	
row_9	RAB31	NNN	12975	0.2839949429035187	0.18424878	Yes	
row_10	TJP1	NNN	13609	0.2674332857131958	0.19728863	Yes	
row_11	CTNNB1	NNN	13614	0.26732757687568665	0.22102073	Yes	
row_12	SMAD1	NNN	13895	0.2595314681529999	0.23936294	Yes	
row_13	BMPR1A	NNN	14658	0.24343258142471313	0.24807125	Yes	
row_14	FNTA	NNN	15378	0.23075449466705322	0.2563824	Yes	
row_15	ACVR1	NNN	15721	0.2227979302406311	0.2703994	Yes	
row_16	SMAD3	NNN	15748	0.22235620021820068	0.28975338	Yes	
row_17	HDAC1	NNN	15828	0.2200789749622345	0.30800292	Yes	
row_18	MAP3K7	NNN	15846	0.21965952217578888	0.32726994	Yes	
row_19	BMPR2	NNN	16042	0.21517914533615112	0.34310964	Yes	
row_20	SKIL	NNN	16214	0.2117108553647995	0.3590489	Yes	
row_21	XIAP	NNN	16891	0.19676651060581207	0.36506572	Yes	
row_22	ID2	NNN	17261	0.18845917284488678	0.37556615	Yes	
row_23	PPP1CA	NNN	17750	0.17628349363803864	0.38295794	Yes	
row_24	SMAD6	NNN	18131	0.16688589751720428	0.39135054	Yes	
row_25	PPM1A	NNN	18892	0.15747375786304474	0.39243996	Yes	
row_26	RHOA	NNN	19020	0.15443693101406097	0.40402874	Yes	
row_27	HIPK2	NNN	19027	0.15432079136371613	0.4176658	Yes	
row_28	CDK9	NNN	19092	0.15271785855293274	0.4301734	Yes	
row_29	SPTBN1	NNN	19207	0.15048618614673615	0.4416316	Yes	
row_30	IFNGR2	NNN	19251	0.1494298130273819	0.45420372	Yes	
row_31	TRIM33	NNN	19281	0.1488545835018158	0.46696284	Yes	
row_32	THBS1	NNN	19756	0.13879498839378357	0.47125524	Yes	
row_33	ARID4B	NNN	20356	0.12612749636173248	0.4722931	Yes	
row_34	NCOR2	NNN	20705	0.11875252425670624	0.47694486	Yes	
row_35	NOG	NNN	21127	0.10815799236297607	0.47941136	Yes	
row_36	SMURF2	NNN	22386	0.08021990209817886	0.46515006	No	
row_37	WWTR1	NNN	22517	0.07690455764532089	0.46978506	No	
row_38	SKI	NNN	22993	0.06453193724155426	0.4674488	No	
row_39	FURIN	NNN	23297	0.05605011433362961	0.4672838	No	
row_40	CDKN1C	NNN	23686	0.04531722143292427	0.46471703	No	
row_41	TGFB1	NNN	24180	0.030252698808908463	0.45902264	No	
row_42	KLF10	NNN	24541	0.01599409431219101	0.45432165	No	
row_43	LEFTY2	NNN	36117	0.0	0.25738755	No	
row_44	UBE2D3	NNN	47770	-0.019157087430357933	0.060848918	No	
row_45	SLC20A1	NNN	47875	-0.024745050817728043	0.061282538	No	
row_46	ID3	NNN	47889	-0.025528855621814728	0.06333419	No	
row_47	SERPINE1	NNN	49039	-0.07627816498279572	0.050576437	No	
row_48	SMAD7	NNN	49517	-0.09867691993713379	0.051246077	No	
row_49	PMEPA1	NNN	49631	-0.10220829397439957	0.058423117	No	
row_50	ID1	NNN	50570	-0.1435602903366089	0.055245385	No	
row_51	BMP2	NNN	52021	-0.21637322008609772	0.04983914	No	
row_52	JUNB	NNN	53315	-0.30036407709121704	0.05458175	No	
row_53	PPP1R15A	NNN	56493	-0.4404694139957428	0.039744027	No	
