NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	BRCA2	NNN	1918	0.6882147789001465	-0.017424652	Yes	
row_1	MEIS1	NNN	2153	0.6561689972877502	-0.006842891	Yes	
row_2	RPS6KA5	NNN	2494	0.6436930894851685	0.0016541319	Yes	
row_3	NUSAP1	NNN	3370	0.5910447835922241	-1.4168542E-4	Yes	
row_4	KIF15	NNN	3498	0.5800371766090393	0.010574055	Yes	
row_5	STIL	NNN	4115	0.5334281921386719	0.011915537	Yes	
row_6	RASAL2	NNN	4363	0.5116472840309143	0.019066047	Yes	
row_7	HMMR	NNN	4675	0.49490228295326233	0.024753256	Yes	
row_8	BARD1	NNN	4724	0.4911699891090393	0.03484265	Yes	
row_9	PLK1	NNN	4892	0.47952350974082947	0.04264403	Yes	
row_10	ABL1	NNN	4977	0.47381260991096497	0.051734023	Yes	
row_11	RBL1	NNN	5059	0.46950891613960266	0.060779598	Yes	
row_12	CENPA	NNN	5146	0.46550893783569336	0.069651075	Yes	
row_13	EGF	NNN	5394	0.4545454680919647	0.075533465	Yes	
row_14	TROAP	NNN	5622	0.44894877076148987	0.08163262	Yes	
row_15	ESPL1	NNN	5631	0.4484594166278839	0.09145564	Yes	
row_16	DMD	NNN	6094	0.43789660930633545	0.09330178	Yes	
row_17	KIF23	NNN	6475	0.4201747477054596	0.096152745	Yes	
row_18	PBK	NNN	7334	0.415720134973526	0.090753205	Yes	
row_19	TFDP1	NNN	7371	0.4135270416736603	0.09932294	Yes	
row_20	MYBL2	NNN	7448	0.40982502698898315	0.107128315	Yes	
row_21	KIF2C	NNN	7562	0.4050337076187134	0.1141963	Yes	
row_22	AURKA	NNN	7648	0.4011993110179901	0.121656634	Yes	
row_23	STMN1	NNN	7696	0.3990830183029175	0.129718	Yes	
row_24	EXO1	NNN	7762	0.3956834673881531	0.13739692	Yes	
row_25	HMGB3	NNN	7824	0.39281365275382996	0.1450803	Yes	
row_26	NDC80	NNN	7918	0.3910524547100067	0.15217887	Yes	
row_27	HMGN2	NNN	7942	0.3898506760597229	0.16044448	Yes	
row_28	MCM6	NNN	8166	0.3796635866165161	0.16507317	Yes	
row_29	NUP98	NNN	8260	0.37537670135498047	0.1718236	Yes	
row_30	PRIM2	NNN	8286	0.3746151328086853	0.17971677	Yes	
row_31	NEK2	NNN	8309	0.3734528422355652	0.18763527	Yes	
row_32	PLK4	NNN	8323	0.37287455797195435	0.19569442	Yes	
row_33	EFNA5	NNN	8454	0.36680734157562256	0.20162356	Yes	
row_34	KPNA2	NNN	8476	0.3661509156227112	0.20939696	Yes	
row_35	TTK	NNN	8552	0.36329588294029236	0.21618606	Yes	
row_36	TMPO	NNN	8740	0.35854455828666687	0.22095966	Yes	
row_37	MKI67	NNN	8780	0.3571537137031555	0.22822629	Yes	
row_38	BIRC5	NNN	10562	0.35185062885284424	0.20566796	Yes	
row_39	SMC2	NNN	10620	0.3497394919395447	0.21246296	Yes	
row_40	BUB1	NNN	10675	0.34766697883605957	0.21926309	Yes	
row_41	SS18	NNN	11005	0.34249264001846313	0.22125861	Yes	
row_42	RACGAP1	NNN	11020	0.3415274918079376	0.22860454	Yes	
row_43	CCNB2	NNN	11156	0.336460679769516	0.23377448	Yes	
row_44	MTF2	NNN	11288	0.3327731192111969	0.23893075	Yes	
row_45	ORC5	NNN	11487	0.32706284523010254	0.2428176	Yes	
row_46	TOP2A	NNN	11493	0.3269638121128082	0.24999358	Yes	
row_47	CDC6	NNN	11714	0.3192744553089142	0.2533323	Yes	
row_48	CASP8AP2	NNN	11721	0.3190104067325592	0.26031458	Yes	
row_49	E2F3	NNN	11754	0.3176930546760559	0.26682425	Yes	
row_50	LBR	NNN	11818	0.3154555857181549	0.27275556	Yes	
row_51	SRSF2	NNN	11849	0.3145597577095032	0.27922973	Yes	
row_52	CCNA2	NNN	11861	0.31435078382492065	0.2860233	Yes	
row_53	PRC1	NNN	12106	0.30703434348106384	0.28868088	Yes	
row_54	MCM5	NNN	12285	0.3016442060470581	0.2923443	Yes	
row_55	RBM14	NNN	12580	0.2956298291683197	0.29389596	Yes	
row_56	TPX2	NNN	12583	0.2955431044101715	0.30042532	Yes	
row_57	HUS1	NNN	12622	0.2945762276649475	0.30631927	Yes	
row_58	CTCF	NNN	12651	0.2940799593925476	0.3123727	Yes	
row_59	CHEK1	NNN	12729	0.29159680008888245	0.31753543	Yes	
row_60	ODF2	NNN	12844	0.2880704998970032	0.32198882	Yes	
row_61	KIF22	NNN	12860	0.28751495480537415	0.3281182	Yes	
row_62	CDC27	NNN	12932	0.2850279211997986	0.33323732	Yes	
row_63	GINS2	NNN	13063	0.28144240379333496	0.33727068	Yes	
row_64	LIG3	NNN	13169	0.2790634334087372	0.34167755	Yes	
row_65	CCNF	NNN	13288	0.2759043574333191	0.34579253	Yes	
row_66	AURKB	NNN	13494	0.27016210556030273	0.34829637	Yes	
row_67	XPO1	NNN	13508	0.26980268955230713	0.3540665	Yes	
row_68	DBF4	NNN	13546	0.26875367760658264	0.35940403	Yes	
row_69	HIF1A	NNN	13792	0.26181474328041077	0.36104032	Yes	
row_70	RAD21	NNN	14202	0.2518267333507538	0.35965803	Yes	
row_71	CDK1	NNN	14209	0.25162675976753235	0.36514387	Yes	
row_72	NASP	NNN	14528	0.24720053374767303	0.3652107	Yes	
row_73	ILF3	NNN	14688	0.24290825426578522	0.36789376	Yes	
row_74	MAPK14	NNN	14732	0.2420414388179779	0.37253574	Yes	
row_75	CDKN3	NNN	14857	0.2386692315340042	0.37572148	Yes	
row_76	SRSF1	NNN	14878	0.23815298080444336	0.38066936	Yes	
row_77	INCENP	NNN	14931	0.23708608746528625	0.3850478	Yes	
row_78	NUMA1	NNN	14998	0.23549795150756836	0.38915223	Yes	
row_79	KIF4A	NNN	15056	0.234148770570755	0.3933802	Yes	
row_80	SMC1A	NNN	15352	0.231401264667511	0.3934884	Yes	
row_81	CENPF	NNN	15621	0.22535084187984467	0.3939227	Yes	
row_82	SQLE	NNN	15648	0.2246779054403305	0.39846897	Yes	
row_83	CDC45	NNN	15654	0.2245388925075531	0.4033703	Yes	
row_84	NOLC1	NNN	15665	0.22419214248657227	0.40817863	Yes	
row_85	E2F2	NNN	15716	0.2228860855102539	0.41227585	Yes	
row_86	SYNCRIP	NNN	15723	0.2227887362241745	0.41712123	Yes	
row_87	SMAD3	NNN	15748	0.22235620021820068	0.42165005	Yes	
row_88	BUB3	NNN	15759	0.22218157351016998	0.42641377	Yes	
row_89	CKS1B	NNN	15801	0.22096721827983856	0.43062183	Yes	
