NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CPE	NNN	291	0.9200650453567505	0.019829167	No	
row_1	SLC1A4	NNN	1538	0.6053197979927063	0.014889701	No	
row_2	DHRS2	NNN	1595	0.5963302850723267	0.030003395	No	
row_3	EGR3	NNN	1888	0.5479551553726196	0.039788596	No	
row_4	KCNK5	NNN	2316	0.5016660690307617	0.046024073	No	
row_5	OPN3	NNN	2819	0.47259730100631714	0.05019714	No	
row_6	DUSP2	NNN	3475	0.4518545866012573	0.05120186	No	
row_7	HSPA4L	NNN	3717	0.428629606962204	0.058641512	No	
row_8	ASS1	NNN	3843	0.41913309693336487	0.06780364	No	
row_9	FOS	NNN	4077	0.3976686894893646	0.07454546	No	
row_10	NAB2	NNN	4568	0.3663366436958313	0.07605987	No	
row_11	FRK	NNN	4689	0.36256611347198486	0.083783016	No	
row_12	LTF	NNN	4718	0.3602963089942932	0.093014054	No	
row_13	BCL2	NNN	5184	0.34205830097198486	0.094300635	No	
row_14	S100A9	NNN	5433	0.3279237151145935	0.09890727	No	
row_15	ACOX2	NNN	6525	0.30237653851509094	0.08844819	No	
row_16	NPY1R	NNN	7476	0.27401089668273926	0.0796295	No	
row_17	IGSF1	NNN	7809	0.27401089668273926	0.08135079	No	
row_18	CXCL12	NNN	8094	0.27401089668273926	0.0838907	No	
row_19	TFPI2	NNN	8708	0.2739259600639343	0.08081725	No	
row_20	PDLIM3	NNN	9284	0.2495379000902176	0.07773472	No	
row_21	TJP3	NNN	9309	0.24814264476299286	0.08401188	No	
row_22	BTG3	NNN	9930	0.22408577799797058	0.07947605	No	
row_23	DNAJC1	NNN	10084	0.21918851137161255	0.08277292	No	
row_24	HSPB8	NNN	10255	0.21360094845294952	0.085629284	No	
row_25	SLC2A8	NNN	10320	0.21148279309272766	0.0902364	No	
row_26	AFF1	NNN	10600	0.19930210709571838	0.09084848	No	
row_27	NRIP1	NNN	10784	0.1939523071050644	0.09295368	No	
row_28	JAK2	NNN	10927	0.18992513418197632	0.09564962	No	
row_29	DNAJC12	NNN	10993	0.1876116693019867	0.09959645	No	
row_30	SGK1	NNN	11355	0.18099547922611237	0.09831674	No	
row_31	CACNA2D2	NNN	11585	0.173235222697258	0.09907916	No	
row_32	DCXR	NNN	12073	0.15772829949855804	0.095023565	No	
row_33	MOCS2	NNN	12087	0.15726026892662048	0.0990394	No	
row_34	ABCA3	NNN	12117	0.15614618360996246	0.102752335	No	
row_35	CELSR2	NNN	12337	0.14987291395664215	0.10305579	No	
row_36	FKBP4	NNN	12426	0.14697323739528656	0.10551531	No	
row_37	METTL3	NNN	12446	0.14648404717445374	0.10913844	No	
row_38	SLC22A5	NNN	13025	0.13280212879180908	0.10285918	No	
row_39	SERPINA3	NNN	13245	0.12627995014190674	0.10252689	No	
row_40	CA12	NNN	13331	0.12386994063854218	0.10441503	No	
row_41	KLF4	NNN	13595	0.11787594109773636	0.10310587	No	
row_42	XBP1	NNN	13635	0.1168651133775711	0.10558979	No	
row_43	MAPT	NNN	13830	0.11166252940893173	0.105289996	No	
row_44	ADD3	NNN	13922	0.10982658714056015	0.106697395	No	
row_45	FGFR3	NNN	14026	0.10710673779249191	0.107826844	No	
row_46	UNC13B	NNN	14184	0.10350481420755386	0.10793827	No	
row_47	FARP1	NNN	14240	0.10198134928941727	0.109748244	No	
row_48	PDZK1	NNN	14903	0.08728179335594177	0.10080977	No	
row_49	PLK4	NNN	14934	0.08659994602203369	0.10263165	No	
row_50	SLC7A5	NNN	14953	0.0861666202545166	0.10464651	No	
row_51	JAK1	NNN	15055	0.08367373794317245	0.10517865	No	
row_52	SLC26A2	NNN	15443	0.07927920669317245	0.10071465	No	
row_53	FOXC1	NNN	15923	0.06892053782939911	0.09440246	No	
row_54	SULT2B1	NNN	15964	0.06799200922250748	0.095552385	No	
row_55	IL6ST	NNN	16468	0.06227967143058777	0.08865194	No	
row_56	SCUBE2	NNN	16731	0.05671189725399017	0.0857117	No	
row_57	HR	NNN	16754	0.05607563257217407	0.086847514	No	
row_58	TOP2A	NNN	16772	0.05580383166670799	0.08806127	No	
row_59	PRKAR2B	NNN	16867	0.053150780498981476	0.08789031	No	
row_60	DLG5	NNN	16998	0.05034377798438072	0.08702974	No	
row_61	MAPK13	NNN	17182	0.04649409279227257	0.085161515	No	
row_62	ARL3	NNN	17215	0.045833904296159744	0.085850805	No	
row_63	NCOR2	NNN	17240	0.045336607843637466	0.08666313	No	
row_64	MYB	NNN	17287	0.04430094733834267	0.08707234	No	
row_65	PDCD4	NNN	17444	0.04103504866361618	0.0855175	No	
row_66	OVOL2	NNN	17865	0.03294892981648445	0.07924227	No	
row_67	RPS6KA2	NNN	18029	0.029949788004159927	0.07726934	No	
row_68	IL17RB	NNN	18047	0.02970682829618454	0.07777989	No	
row_69	RBBP8	NNN	18224	0.026029342785477638	0.075479604	No	
row_70	CHPT1	NNN	18363	0.02300088107585907	0.07374581	No	
row_71	TIAM1	NNN	18447	0.020984357222914696	0.07289569	No	
row_72	FKBP5	NNN	18503	0.01980041153728962	0.07249121	No	
row_73	SERPINA1	NNN	18612	0.017623450607061386	0.071124166	No	
row_74	SNX10	NNN	18688	0.015891360118985176	0.07027325	No	
row_75	IGFBP4	NNN	18699	0.01573357731103897	0.07052666	No	
row_76	KRT13	NNN	18726	0.015324490144848824	0.070496164	No	
row_77	ELOVL5	NNN	18744	0.014781638979911804	0.07060454	No	
row_78	WFS1	NNN	18763	0.014426679350435734	0.070686296	No	
row_79	TST	NNN	18805	0.013424457050859928	0.07034878	No	
row_80	TFF3	NNN	19309	0.0013834320707246661	0.061807416	No	
row_81	DYNLT3	NNN	19313	0.0012711648596450686	0.061790504	No	
row_82	HMGCS2	NNN	22611	0.0	0.005560333	No	
row_83	ASCL1	NNN	29845	0.0	-0.11779812	No	
row_84	CHST8	NNN	32458	0.0	-0.16234565	No	
row_85	SOX3	NNN	38160	0.0	-0.25957593	No	
row_86	MICB	NNN	39793	-0.0021805495489388704	-0.28735083	No	
row_87	CD9	NNN	39794	-0.00220135017298162	-0.28729153	No	
row_88	PLXNB1	NNN	40018	-0.007842100225389004	-0.29088345	No	
row_89	MEST	NNN	40099	-0.009947868064045906	-0.29197982	No	
row_90	GPER1	NNN	40233	-0.013108872808516026	-0.2938949	No	
row_91	TSPAN13	NNN	40288	-0.014124840497970581	-0.29443523	No	
row_92	HOMER2	NNN	40418	-0.01721593737602234	-0.29617143	No	
row_93	ZFP36	NNN	40522	-0.019606400281190872	-0.29739976	No	
row_94	CA2	NNN	40526	-0.019691066816449165	-0.29692033	No	
row_95	SIAH2	NNN	40556	-0.020299697294831276	-0.29686794	No	
row_96	SCARB1	NNN	40600	-0.021306267008185387	-0.29702717	No	
row_97	DHCR7	NNN	40769	-0.024760205298662186	-0.2992252	No	
row_98	AREG	NNN	40837	-0.0261167474091053	-0.29966414	No	
row_99	CKB	NNN	40903	-0.02744784951210022	-0.30003312	No	
row_100	COX6C	NNN	40929	-0.02802850306034088	-0.29970422	No	
row_101	EMP2	NNN	41152	-0.03264138475060463	-0.30261087	No	
row_102	UGDH	NNN	41247	-0.03467041254043579	-0.30327982	No	
row_103	RABEP1	NNN	41381	-0.03696834668517113	-0.30455196	No	
row_104	TPBG	NNN	41476	-0.03881700709462166	-0.30510914	No	
row_105	ID2	NNN	41481	-0.03895071521401405	-0.3041278	No	
row_106	ITPK1	NNN	41539	-0.04021649435162544	-0.30401626	No	
row_107	ST14	NNN	41579	-0.04106701910495758	-0.3035748	No	
row_108	XRCC3	NNN	41877	-0.047283925116062164	-0.307366	No	
row_109	GAL	NNN	42183	-0.05375788360834122	-0.3111192	No	
row_110	TFAP2C	NNN	42281	-0.05590742453932762	-0.31126705	No	
row_111	BAG1	NNN	42295	-0.05624477565288544	-0.30997318	No	
row_112	GALE	NNN	42380	-0.057962171733379364	-0.30984396	No	
row_113	TOB1	NNN	42556	-0.061608415096998215	-0.31116846	No	
row_114	IMPA2	NNN	42587	-0.06252576410770416	-0.3099953	No	
row_115	LLGL2	NNN	42672	-0.06421829015016556	-0.30969748	No	
row_116	SORD	NNN	42704	-0.06491268426179886	-0.308477	No	
row_117	GINS2	NNN	43162	-0.07464788854122162	-0.31425968	No	
row_118	ABHD2	NNN	43209	-0.07570452988147736	-0.31300426	No	
row_119	PLAC1	NNN	43447	-0.08145090937614441	-0.3148515	No	
row_120	ETFB	NNN	43620	-0.08515201508998871	-0.31549042	No	
row_121	SLC9A3R1	NNN	43664	-0.0863400250673294	-0.31389728	No	
row_122	LSR	NNN	43710	-0.08722265809774399	-0.31231442	No	
row_123	ALDH3A2	NNN	43711	-0.08724329620599747	-0.30996358	No	
row_124	NMU	NNN	43746	-0.08808303624391556	-0.30816993	No	
row_125	ALDH3B1	NNN	43800	-0.08953817188739777	-0.30666116	No	
row_126	GLA	NNN	43806	-0.08965517580509186	-0.30433056	No	
row_127	STIL	NNN	43860	-0.09088265150785446	-0.30278555	No	
row_128	CDH1	NNN	43893	-0.09170757234096527	-0.30086014	No	
row_129	PGR	NNN	44251	-0.09175170958042145	-0.3044764	No	
row_130	CYP4F11	NNN	44434	-0.09175170958042145	-0.30510807	No	
row_131	PKP3	NNN	44515	-0.09297798573970795	-0.30396706	No	
row_132	RNASEH2A	NNN	45047	-0.10586602240800858	-0.31017056	No	
row_133	SEMA3B	NNN	45650	-0.11801985651254654	-0.3172575	Yes	
row_134	PCP4	NNN	45754	-0.11957315355539322	-0.3157921	Yes	
row_135	OLFM1	NNN	45794	-0.12080175429582596	-0.3132021	Yes	
row_136	CISH	NNN	45848	-0.12195122241973877	-0.31081992	Yes	
row_137	PERP	NNN	45889	-0.12271632999181747	-0.30819538	Yes	
row_138	PTPN6	NNN	45932	-0.12385495007038116	-0.3055743	Yes	
row_139	AMFR	NNN	46091	-0.12778590619564056	-0.30482563	Yes	
row_140	FAM102A	NNN	46623	-0.14228767156600952	-0.31004772	Yes	
row_141	SLC16A1	NNN	47136	-0.15525613725185394	-0.31459633	Yes	
row_142	SCNN1A	NNN	47153	-0.1559138298034668	-0.31066793	Yes	
row_143	IDH2	NNN	47444	-0.16472676396369934	-0.3111751	Yes	
row_144	AGR2	NNN	47647	-0.17076236009597778	-0.31001884	Yes	
row_145	NXT1	NNN	47678	-0.17193947732448578	-0.30589738	Yes	
row_146	TMPRSS3	NNN	47837	-0.17715494334697723	-0.30381843	Yes	
row_147	TPD52L1	NNN	47896	-0.17896047234535217	-0.29998535	Yes	
row_148	TRIM29	NNN	48048	-0.1828424632549286	-0.29763374	Yes	
row_149	CDC6	NNN	48114	-0.18569990992546082	-0.29373842	Yes	
row_150	SFN	NNN	48230	-0.18846279382705688	-0.29062143	Yes	
row_151	MDK	NNN	48380	-0.1950027197599411	-0.28790805	Yes	
row_152	RAB31	NNN	48547	-0.20148493349552155	-0.28530994	Yes	
row_153	ANXA9	NNN	48742	-0.2078705132007599	-0.2830173	Yes	
row_154	HPRT1	NNN	48771	-0.20939138531684875	-0.27785257	Yes	
row_155	SLC29A1	NNN	48999	-0.21984857320785522	-0.27579996	Yes	
